Month,RepID,ProductCode,SalesTarget,UnitsTarget,TargetStatus
2026-03-01,R012,P012,1500,10,Approved
2026-03-01,R013,P001,1900,9,Approved
2026-03-01,R013,P002,2100,15,Approved
2026-03-01,R013,P003,3100,14,Approved
2026-03-01,R013,P004,1100,7,Approved
2026-03-01,R013,P005,2100,19,Approved
2026-03-01,R013,P006,1100,9,Approved
2026-03-01,R013,P007,1500,9,Approved
2026-03-01,R013,P008,2100,10,Approved
2026-03-01,R013,P009,2900,15,Approved
2026-03-01,R013,P010,1500,7,Approved
2026-03-01,R013,P011,1800,11,Approved
2026-03-01,R013,P012,1400,9,Approved
2026-03-01,R015,P001,4900,25,Approved
2026-03-01,R015,P002,2000,13,Approved
2026-03-01,R015,P003,2500,11,Approved
2026-03-01,R015,P004,1400,8,Approved
2026-03-01,R015,P005,2700,24,Approved
2026-03-01,R015,P006,2300,18,Approved
2026-03-01,R015,P007,1800,10,Approved
2026-03-01,R015,P008,600,3,Approved
2026-03-01,R015,P009,4300,24,Approved
2026-03-01,R015,P010,5500,26,Approved
2026-03-01,R015,P011,1900,12,Approved
2026-03-01,R015,P012,3300,22,Approved
2026-03-01,R016,P001,2000,11,Approved
2026-03-01,R016,P002,1300,10,Approved
2026-03-01,R016,P003,10500,46,Approved
2026-03-01,R016,P004,5100,34,Approved
2026-03-01,R016,P005,2900,26,Approved
2026-03-01,R016,P006,2100,16,Approved
2026-03-01,R016,P007,2100,13,Approved
2026-03-01,R016,P008,1700,8,Approved
2026-03-01,R016,P009,1200,6,Approved
2026-03-01,R016,P010,5200,24,Approved
2026-03-01,R016,P011,1600,10,Approved
2026-03-01,R016,P012,1700,11,Approved
2026-03-01,R017,P001,400,2,Approved
2026-03-01,R017,P002,800,6,Approved
2026-03-01,R017,P003,6500,29,Approved
2026-03-01,R017,P004,1600,9,Approved
2026-03-01,R017,P005,900,8,Approved
2026-03-01,R017,P006,1700,13,Approved
2026-03-01,R017,P007,2300,13,Approved
2026-03-01,R017,P008,1100,5,Approved
2026-03-01,R017,P009,1100,6,Approved
2026-03-01,R017,P010,1100,5,Approved
2026-03-01,R017,P011,2500,15,Approved
2026-03-01,R017,P012,3000,20,Approved
2026-03-01,R018,P001,700,4,Approved
2026-03-01,R018,P002,1900,13,Approved
2026-03-01,R018,P003,4800,22,Approved
2026-03-01,R018,P004,2400,15,Approved
2026-03-01,R018,P005,800,6,Approved
2026-03-01,R018,P006,100,1,Approved
2026-03-01,R018,P007,4200,25,Approved
2026-03-01,R018,P008,2500,13,Approved
2026-03-01,R018,P009,3100,16,Approved
2026-03-01,R018,P010,2100,9,Approved
2026-03-01,R018,P011,600,4,Approved
2026-03-01,R018,P012,4500,30,Approved
2026-04-01,R001,P001,2800,15,Approved
2026-04-01,R001,P002,900,6,Approved
2026-04-01,R001,P003,1200,5,Approved
2026-04-01,R001,P004,1300,8,Approved
2026-04-01,R001,P005,2100,19,Approved
2026-04-01,R001,P006,1100,9,Approved
2026-04-01,R001,P007,300,2,Approved
2026-04-01,R001,P008,1200,6,Approved
2026-04-01,R001,P009,4900,28,Approved
2026-04-01,R001,P010,600,3,Approved
2026-04-01,R001,P011,900,5,Approved
2026-04-01,R001,P012,1700,11,Approved
2026-04-01,R002,P001,1400,7,Approved
2026-04-01,R002,P002,1100,8,Approved
2026-04-01,R002,P003,2600,11,Approved
2026-04-01,R002,P004,1600,10,Approved
2026-04-01,R002,P005,800,7,Approved
2026-04-01,R002,P006,600,5,Approved
2026-04-01,R002,P007,1300,8,Approved
2026-04-01,R002,P008,3200,16,Approved
2026-04-01,R002,P009,1400,7,Approved
2026-04-01,R002,P010,300,1,Approved
2026-04-01,R002,P011,500,3,Revised
2026-04-01,R002,P012,1500,11,Approved
2026-04-01,R003,P001,2700,13,Approved
2026-04-01,R003,P002,1000,7,Approved
2026-04-01,R003,P003,2000,9,Approved
2026-04-01,R003,P004,1200,8,Approved
2026-04-01,R003,P005,800,6,Approved
2026-04-01,R003,P006,900,6,Approved
2026-04-01,R003,P007,1100,6,Approved
2026-04-01,R003,P008,4400,22,Approved
2026-04-01,R003,P009,2000,11,Approved
2026-04-01,R003,P010,1700,7,Approved
2026-04-01,R003,P011,1100,7,Approved
2026-04-01,R003,P012,1100,7,Approved
2026-04-01,R004,P001,1700,9,Approved
2026-04-01,R004,P002,1800,13,Approved
2026-04-01,R004,P003,5900,26,Approved
2026-04-01,R004,P004,800,5,Approved
2026-04-01,R004,P005,1800,15,Approved
2026-04-01,R004,P006,1100,8,Approved
2026-04-01,R004,P007,1100,6,Revised
2026-04-01,R004,P008,700,4,Approved
2026-04-01,R004,P009,700,4,Approved
2026-04-01,R004,P010,1500,7,Approved
2026-04-01,R004,P011,1200,7,Approved
2026-04-01,R004,P012,3000,21,Approved
2026-04-01,R005,P001,2300,12,Approved
2026-04-01,R005,P002,1300,9,Approved
2026-04-01,R005,P003,4000,18,Approved
2026-04-01,R005,P004,2000,13,Approved
2026-04-01,R005,P005,1200,10,Approved
2026-04-01,R005,P006,1900,15,Approved
2026-04-01,R005,P007,500,3,Approved
2026-04-01,R005,P008,2400,12,Approved
2026-04-01,R005,P009,7600,40,Approved
2026-04-01,R005,P010,2200,10,Approved
2026-04-01,R005,P011,1700,11,Approved
2026-04-01,R005,P012,2700,19,Approved
2026-04-01,R006,P001,3300,17,Approved
2026-04-01,R006,P002,300,2,Approved
2026-04-01,R006,P003,3700,16,Approved
2026-04-01,R006,P004,1000,6,Approved
2026-04-01,R006,P005,1200,10,Approved
2026-04-01,R006,P006,900,7,Approved
2026-04-01,R006,P007,900,5,Approved
2026-04-01,R006,P008,1800,9,Approved
2026-04-01,R006,P009,3000,16,Approved
2026-04-01,R006,P010,600,3,Approved
2026-04-01,R006,P011,1400,8,Approved
2026-04-01,R006,P012,1300,9,Approved
2026-04-01,R007,P001,1400,7,Approved
2026-04-01,R007,P002,200,1,Approved
2026-04-01,R007,P003,2700,12,Approved
2026-04-01,R007,P004,5000,31,Approved
2026-04-01,R007,P005,1100,9,Approved
2026-04-01,R007,P006,1100,8,Approved
2026-04-01,R007,P007,1500,9,Approved
2026-04-01,R007,P008,200,1,Approved
2026-04-01,R007,P009,1800,10,Approved
2026-04-01,R007,P010,1800,8,Approved
2026-04-01,R007,P011,1100,7,Approved
2026-04-01,R007,P012,1000,6,Approved
2026-04-01,R008,P001,1400,7,Approved
2026-04-01,R008,P002,1400,10,Approved
2026-04-01,R008,P003,2000,9,Approved
2026-04-01,R008,P004,1800,10,Approved
2026-04-01,R008,P005,600,5,Approved
2026-04-01,R008,P006,2100,17,Approved
2026-04-01,R008,P007,4300,25,Approved
2026-04-01,R008,P008,1900,10,Approved
2026-04-01,R008,P009,3700,20,Approved
2026-04-01,R008,P010,2600,12,Approved
2026-04-01,R008,P011,2100,14,Approved
2026-04-01,R008,P012,2100,14,Approved
2026-04-01,R009,P001,2100,11,Approved
2026-04-01,R009,P002,200,1,Approved
2026-04-01,R009,P003,1800,8,Approved
2026-04-01,R009,P004,1000,6,Approved
2026-04-01,R009,P005,1900,16,Approved
2026-04-01,R009,P006,1100,8,Approved
2026-04-01,R009,P007,1500,8,Approved
2026-04-01,R009,P008,2400,11,Approved
2026-04-01,R009,P009,2200,12,Approved
2026-04-01,R009,P010,1600,7,Approved
2026-04-01,R009,P011,1100,7,Approved
2026-04-01,R009,P012,1200,8,Approved
2026-04-01,R010,P001,1700,9,Approved
2026-04-01,R010,P002,1200,9,Approved
2026-04-01,R010,P003,1800,9,Approved
2026-04-01,R010,P004,1700,12,Approved
2026-04-01,R010,P005,3000,26,Approved
2026-04-01,R010,P006,1000,9,Approved
2026-04-01,R010,P007,1500,9,Approved
2026-04-01,R010,P008,2200,11,Approved
2026-04-01,R010,P009,1800,10,Revised
2026-04-01,R010,P010,4100,18,Approved
2026-04-01,R010,P011,700,5,Approved
2026-04-01,R010,P012,1200,8,Approved
2026-04-01,R011,P001,1200,6,Approved
2026-04-01,R011,P002,2000,14,Approved
2026-04-01,R011,P003,2200,9,Approved
2026-04-01,R011,P004,2800,17,Approved
2026-04-01,R011,P005,3700,32,Approved
2026-04-01,R011,P006,1100,9,Approved
2026-04-01,R011,P007,1200,7,Approved
2026-04-01,R011,P008,2200,10,Approved
2026-04-01,R011,P009,2600,14,Approved
2026-04-01,R011,P010,1500,7,Approved
2026-04-01,R011,P011,1400,9,Approved
2026-04-01,R011,P012,900,5,Approved
2026-04-01,R012,P001,1100,6,Approved
2026-04-01,R012,P002,1800,12,Approved
2026-04-01,R012,P003,2000,9,Approved
2026-04-01,R012,P004,1100,7,Approved
2026-04-01,R012,P005,300,2,Approved
2026-04-01,R012,P006,1200,9,Approved
2026-04-01,R012,P007,1300,8,Approved
2026-04-01,R012,P008,1500,7,Approved
2026-04-01,R012,P009,1700,9,Approved
2026-04-01,R012,P010,3200,15,Approved
2026-04-01,R012,P011,300,2,Approved
2026-04-01,R012,P012,300,2,Approved
2026-04-01,R013,P001,4500,24,Approved
2026-04-01,R013,P002,2400,18,Approved
2026-04-01,R013,P003,3700,16,Approved
2026-04-01,R013,P004,2000,12,Approved
2026-04-01,R013,P005,2800,25,Revised
2026-04-01,R013,P006,900,7,Approved
2026-04-01,R013,P007,3400,20,Approved
2026-04-01,R013,P008,1000,5,Approved
2026-04-01,R013,P009,1700,9,Approved
2026-04-01,R013,P010,2100,10,Approved
2026-04-01,R013,P011,1400,9,Approved
2026-04-01,R013,P012,1500,10,Approved
2026-04-01,R015,P001,1900,9,Approved
2026-04-01,R015,P002,1100,8,Approved
2026-04-01,R015,P003,4000,17,Approved
2026-04-01,R015,P004,1300,8,Approved
2026-04-01,R015,P005,1200,10,Approved
2026-04-01,R015,P006,1400,11,Approved
2026-04-01,R015,P007,1300,8,Approved
2026-04-01,R015,P008,2300,11,Approved
2026-04-01,R015,P009,1600,8,Approved
2026-04-01,R015,P010,2300,10,Approved
2026-04-01,R015,P011,600,4,Approved
2026-04-01,R015,P012,1100,8,Approved
2026-04-01,R016,P001,5900,31,Approved
2026-04-01,R016,P002,600,4,Approved
2026-04-01,R016,P003,3300,15,Approved
2026-04-01,R016,P004,5100,33,Approved
2026-04-01,R016,P005,2300,19,Approved
2026-04-01,R016,P006,2600,20,Approved
2026-04-01,R016,P007,1500,9,Approved
2026-04-01,R016,P008,3200,15,Approved
2026-04-01,R016,P009,1800,10,Approved
2026-04-01,R016,P010,1100,5,Approved
2026-04-01,R016,P011,4000,25,Approved
2026-04-01,R016,P012,400,3,Approved
2026-04-01,R017,P001,200,1,Approved
2026-04-01,R017,P002,1000,7,Approved
2026-04-01,R017,P003,1600,7,Approved
2026-04-01,R017,P004,1700,10,Approved
2026-04-01,R017,P005,700,6,Approved
2026-04-01,R017,P006,500,4,Approved
2026-04-01,R017,P007,2800,17,Approved
2026-04-01,R017,P008,1400,7,Approved
2026-04-01,R017,P009,600,3,Approved
2026-04-01,R017,P010,1700,7,Approved
2026-04-01,R017,P011,4300,27,Approved
2026-04-01,R017,P012,1200,8,Approved
2026-04-01,R018,P001,1600,8,Approved
2026-04-01,R018,P002,2000,14,Approved
2026-04-01,R018,P003,2000,10,Approved
2026-04-01,R018,P004,1500,10,Approved
2026-04-01,R018,P005,2500,21,Approved
2026-04-01,R018,P006,1200,10,Revised
2026-04-01,R018,P007,2000,12,Approved
2026-04-01,R018,P008,1800,8,Approved
2026-04-01,R018,P009,200,1,Approved
2026-04-01,R018,P010,2700,13,Approved
2026-04-01,R018,P011,1600,10,Approved
2026-04-01,R018,P012,3000,20,Approved
2026-05-01,R001,P001,200,1,Approved
2026-05-01,R001,P002,1700,12,Approved
2026-05-01,R001,P003,2400,10,Approved
2026-05-01,R001,P004,1500,9,Approved
2026-05-01,R001,P005,3600,32,Approved
2026-05-01,R001,P006,1200,9,Approved
2026-05-01,R001,P007,1300,7,Approved
2026-05-01,R001,P008,600,3,Approved
2026-05-01,R001,P009,1700,9,Approved
2026-05-01,R001,P010,2700,12,Approved
2026-05-01,R001,P011,300,2,Approved
2026-05-01,R001,P012,400,3,Approved
2026-05-01,R002,P001,1400,7,Approved
2026-05-01,R002,P002,400,3,Approved
2026-05-01,R002,P003,2100,9,Approved
2026-05-01,R002,P004,1300,8,Approved
2026-05-01,R002,P005,900,8,Approved
2026-05-01,R002,P006,1000,7,Approved
2026-05-01,R002,P007,800,5,Approved
2026-05-01,R002,P008,900,4,Approved
2026-05-01,R002,P009,1100,6,Approved
2026-05-01,R002,P010,2700,12,Approved
2026-05-01,R002,P011,1100,7,Approved
2026-05-01,R002,P012,1200,8,Approved
2026-05-01,R003,P001,1700,9,Approved
2026-05-01,R003,P002,2900,21,Approved
2026-05-01,R003,P003,800,3,Approved
2026-05-01,R003,P004,1400,8,Approved
2026-05-01,R003,P005,1000,10,Approved
2026-05-01,R003,P006,100,1,Approved
2026-05-01,R003,P007,1300,7,Approved
2026-05-01,R003,P008,1600,8,Approved
2026-05-01,R003,P009,800,4,Approved
2026-05-01,R003,P010,1600,7,Approved
2026-05-01,R003,P011,1000,6,Approved
2026-05-01,R003,P012,1800,11,Approved
2026-05-01,R004,P001,1600,8,Approved
2026-05-01,R004,P002,800,6,Approved
2026-05-01,R004,P003,1800,8,Approved
2026-05-01,R004,P004,800,5,Approved
2026-05-01,R004,P005,1400,12,Approved
2026-05-01,R004,P006,400,3,Approved
2026-05-01,R004,P007,2000,11,Approved
2026-05-01,R004,P008,2700,13,Approved
2026-05-01,R004,P009,5800,31,Approved
2026-05-01,R004,P010,2000,9,Approved
2026-05-01,R004,P011,1500,9,Approved
2026-05-01,R004,P012,500,4,Approved
2026-05-01,R005,P001,2900,15,Approved
2026-05-01,R005,P002,500,4,Approved
2026-05-01,R005,P003,7100,31,Approved
2026-05-01,R005,P004,5200,32,Approved
2026-05-01,R005,P005,100,1,Approved
2026-05-01,R005,P006,1900,15,Approved
2026-05-01,R005,P007,1700,10,Approved
2026-05-01,R005,P008,3600,18,Approved
2026-05-01,R005,P009,1200,7,Approved
2026-05-01,R005,P010,1500,7,Approved
2026-05-01,R005,P011,1600,11,Approved
2026-05-01,R005,P012,900,6,Approved
2026-05-01,R006,P001,2400,12,Approved
2026-05-01,R006,P002,500,4,Approved
2026-05-01,R006,P003,200,1,Approved
2026-05-01,R006,P004,1400,8,Approved
2026-05-01,R006,P005,2200,19,Approved
2026-05-01,R006,P006,1200,9,Approved
2026-05-01,R006,P007,1500,8,Approved
2026-05-01,R006,P008,1600,8,Approved
2026-05-01,R006,P009,1800,9,Approved
2026-05-01,R006,P010,2800,13,Approved
2026-05-01,R006,P011,1000,6,Approved
2026-05-01,R006,P012,900,6,Approved
2026-05-01,R007,P001,1100,5,Approved
2026-05-01,R007,P002,6000,42,Approved
2026-05-01,R007,P003,2200,9,Approved
2026-05-01,R007,P004,2300,14,Approved
2026-05-01,R007,P005,800,7,Approved
2026-05-01,R007,P006,700,5,Approved
2026-05-01,R007,P007,200,1,Approved
2026-05-01,R007,P008,3600,18,Approved
2026-05-01,R007,P009,5400,30,Approved
2026-05-01,R007,P010,1900,9,Approved
2026-05-01,R007,P011,900,6,Approved
2026-05-01,R007,P012,1500,10,Approved
2026-05-01,R008,P001,1700,9,Approved
2026-05-01,R008,P002,2100,15,Approved
2026-05-01,R008,P003,2100,9,Approved
2026-05-01,R008,P004,1900,12,Approved
2026-05-01,R008,P005,1100,10,Approved
2026-05-01,R008,P006,1600,13,Approved
2026-05-01,R008,P007,4100,25,Approved
2026-05-01,R008,P008,4300,21,Approved
2026-05-01,R008,P009,400,2,Approved
2026-05-01,R008,P010,1700,8,Approved
2026-05-01,R008,P011,1800,11,Approved
2026-05-01,R008,P012,5200,34,Approved
2026-05-01,R009,P001,1000,5,Approved
2026-05-01,R009,P002,1000,7,Approved
2026-05-01,R009,P003,3900,17,Approved
2026-05-01,R009,P004,1000,6,Approved
2026-05-01,R009,P005,800,6,Approved
2026-05-01,R009,P006,800,6,Approved
2026-05-01,R009,P007,1200,7,Approved
2026-05-01,R009,P008,1200,6,Approved
2026-05-01,R009,P009,1200,6,Approved
2026-05-01,R009,P010,1400,6,Approved
2026-05-01,R009,P011,1000,7,Approved
2026-05-01,R009,P012,3000,21,Approved
2026-05-01,R010,P001,2000,11,Approved
2026-05-01,R010,P002,1400,10,Approved
2026-05-01,R010,P003,2400,10,Approved
2026-05-01,R010,P004,1100,7,Approved
2026-05-01,R010,P005,900,7,Approved
2026-05-01,R010,P006,1500,11,Approved
2026-05-01,R010,P007,3000,18,Approved
2026-05-01,R010,P008,2300,11,Approved
2026-05-01,R010,P009,4200,23,Approved
2026-05-01,R010,P010,1400,6,Approved
2026-05-01,R010,P011,2100,13,Approved
2026-05-01,R010,P012,2800,18,Approved
2026-05-01,R011,P001,4100,21,Approved
2026-05-01,R011,P002,1100,8,Approved
2026-05-01,R011,P003,2700,13,Approved
2026-05-01,R011,P004,2100,13,Approved
2026-05-01,R011,P005,500,4,Approved
2026-05-01,R011,P006,100,1,Approved
2026-05-01,R011,P007,2700,15,Approved
2026-05-01,R011,P008,2800,14,Approved
2026-05-01,R011,P009,2100,11,Approved
2026-05-01,R011,P010,3900,18,Approved
2026-05-01,R011,P011,800,5,Approved
2026-05-01,R011,P012,2200,15,Approved
2026-05-01,R012,P001,3200,17,Approved
2026-05-01,R012,P002,1500,10,Approved
2026-05-01,R012,P003,3400,14,Approved
2026-05-01,R012,P004,2000,12,Approved
2026-05-01,R012,P005,700,6,Approved
2026-05-01,R012,P006,1200,9,Approved
2026-05-01,R012,P007,4000,22,Approved
2026-05-01,R012,P008,2300,11,Approved
2026-05-01,R012,P009,800,4,Approved
2026-05-01,R012,P010,2300,10,Approved
2026-05-01,R012,P011,900,6,Approved
2026-05-01,R012,P012,1800,12,Approved
2026-05-01,R013,P001,1100,6,Approved
2026-05-01,R013,P002,1400,10,Approved
2026-05-01,R013,P003,2100,9,Approved
2026-05-01,R013,P004,1400,9,Approved
2026-05-01,R013,P005,1400,13,Approved
2026-05-01,R013,P006,1800,14,Approved
2026-05-01,R013,P007,200,1,Approved
2026-05-01,R013,P008,1300,6,Approved
2026-05-01,R013,P009,1300,7,Approved
2026-05-01,R013,P010,1500,7,Approved
2026-05-01,R013,P011,1400,9,Approved
2026-05-01,R013,P012,1400,9,Approved
2026-05-01,R015,P001,1700,9,Approved
2026-05-01,R015,P002,1500,11,Approved
2026-05-01,R015,P003,2500,11,Approved
2026-05-01,R015,P004,3200,20,Approved
2026-05-01,R015,P005,2700,24,Approved
2026-05-01,R015,P006,2400,19,Approved
2026-05-01,R015,P007,1300,8,Approved
2026-05-01,R015,P008,1600,8,Approved
2026-05-01,R015,P009,600,3,Approved
2026-05-01,R015,P010,2200,10,Approved
2026-05-01,R015,P011,1100,7,Approved
2026-05-01,R015,P012,1300,8,Approved
2026-05-01,R016,P001,1000,5,Approved
2026-05-01,R016,P002,4700,32,Approved
2026-05-01,R016,P003,1300,5,Approved
2026-05-01,R016,P004,1200,7,Approved
2026-05-01,R016,P005,200,2,Approved
2026-05-01,R016,P006,3300,25,Approved
2026-05-01,R016,P007,1600,9,Approved
2026-05-01,R016,P008,2200,11,Approved
2026-05-01,R016,P009,700,4,Approved
2026-05-01,R016,P010,3500,15,Approved
2026-05-01,R016,P011,4900,31,Approved
2026-05-01,R016,P012,700,5,Revised
2026-05-01,R017,P001,4000,21,Approved
2026-05-01,R017,P002,2500,17,Approved
2026-05-01,R017,P003,2000,8,Approved
2026-05-01,R017,P004,800,5,Approved
2026-05-01,R017,P005,1500,13,Approved
2026-05-01,R017,P006,1600,13,Approved
2026-05-01,R017,P007,200,1,Revised
2026-05-01,R017,P008,1000,5,Approved
2026-05-01,R017,P009,2300,12,Approved
2026-05-01,R017,P010,1600,7,Approved
2026-05-01,R017,P011,3200,20,Approved
2026-05-01,R017,P012,1200,8,Approved
2026-05-01,R018,P001,700,3,Approved
2026-05-01,R018,P002,1200,8,Approved
2026-05-01,R018,P003,900,4,Approved
2026-05-01,R018,P004,1800,11,Approved
2026-05-01,R018,P005,1300,11,Approved
2026-05-01,R018,P006,1400,10,Approved
2026-05-01,R018,P007,2000,11,Approved
2026-05-01,R018,P008,2600,12,Approved
2026-05-01,R018,P009,4400,24,Approved
2026-05-01,R018,P010,5000,23,Approved
2026-05-01,R018,P011,2200,14,Approved
2026-05-01,R018,P012,700,4,Approved
2026-06-01,R001,P001,1600,8,Approved
2026-06-01,R001,P002,1100,8,Approved
2026-06-01,R001,P003,8000,35,Approved
2026-06-01,R001,P004,900,6,Approved
2026-06-01,R001,P005,900,8,Approved
2026-06-01,R001,P006,700,5,Approved
2026-06-01,R001,P007,800,5,Approved
2026-06-01,R001,P008,1800,9,Approved
2026-06-01,R001,P009,1400,8,Approved
2026-06-01,R001,P010,3000,13,Approved
2026-06-01,R001,P011,1000,6,Approved
2026-06-01,R001,P012,300,2,Approved
2026-06-01,R002,P001,3200,16,Approved
2026-06-01,R002,P002,4100,28,Approved
2026-06-01,R002,P003,1000,4,Approved
2026-06-01,R002,P004,1000,6,Approved
2026-06-01,R002,P005,600,5,Approved
2026-06-01,R002,P006,300,2,Approved
2026-06-01,R002,P007,1000,6,Revised
2026-06-01,R002,P008,4200,20,Approved
2026-06-01,R002,P009,1100,6,Approved
2026-06-01,R002,P010,1700,8,Approved
2026-06-01,R002,P011,1300,8,Approved
2026-06-01,R002,P012,1200,8,Approved
2026-06-01,R003,P001,1400,7,Approved
2026-06-01,R003,P002,100,1,Approved
2026-06-01,R003,P003,1200,5,Approved
2026-06-01,R003,P004,1400,8,Approved
2026-06-01,R003,P005,800,7,Approved
2026-06-01,R003,P006,200,1,Approved
2026-06-01,R003,P007,1500,8,Approved
2026-06-01,R003,P008,1700,8,Approved
2026-06-01,R003,P009,200,1,Approved
2026-06-01,R003,P010,6100,28,Approved
2026-06-01,R003,P011,900,6,Approved
2026-06-01,R003,P012,900,6,Approved
2026-06-01,R004,P001,900,5,Approved
2026-06-01,R004,P002,1100,7,Revised
2026-06-01,R004,P003,3300,14,Approved
2026-06-01,R004,P004,1400,9,Approved
2026-06-01,R004,P005,2200,20,Approved
2026-06-01,R004,P006,900,7,Approved
2026-06-01,R004,P007,1200,7,Approved
2026-06-01,R004,P008,2100,10,Approved
2026-06-01,R004,P009,2000,10,Approved
2026-06-01,R004,P010,5600,26,Revised
2026-06-01,R004,P011,1100,7,Approved
2026-06-01,R004,P012,1500,10,Approved
2026-06-01,R005,P001,1300,6,Approved
2026-06-01,R005,P002,2500,18,Approved
2026-06-01,R005,P003,5200,23,Approved
2026-06-01,R005,P004,2000,12,Approved
2026-06-01,R005,P005,400,3,Approved
2026-06-01,R005,P006,1400,10,Approved
2026-06-01,R005,P007,3900,23,Approved
2026-06-01,R005,P008,1700,8,Approved
2026-06-01,R005,P009,2000,10,Approved
2026-06-01,R005,P010,3800,17,Approved
2026-06-01,R005,P011,1700,10,Approved
2026-06-01,R005,P012,1300,9,Approved
2026-06-01,R006,P001,3000,15,Approved
2026-06-01,R006,P002,1500,10,Approved
2026-06-01,R006,P003,1500,7,Approved
2026-06-01,R006,P004,1100,7,Approved
2026-06-01,R006,P005,4400,38,Approved
2026-06-01,R006,P006,500,4,Approved
2026-06-01,R006,P007,1000,6,Approved
2026-06-01,R006,P008,1700,8,Approved
2026-06-01,R006,P009,600,3,Approved
2026-06-01,R006,P010,2300,10,Approved
2026-06-01,R006,P011,1300,9,Approved
2026-06-01,R006,P012,1300,8,Approved
2026-06-01,R007,P001,3900,20,Approved
2026-06-01,R007,P002,1200,9,Approved
2026-06-01,R007,P003,2000,8,Approved
2026-06-01,R007,P004,1600,9,Approved
2026-06-01,R007,P005,800,7,Approved
2026-06-01,R007,P006,900,7,Approved
2026-06-01,R007,P007,400,2,Approved
2026-06-01,R007,P008,4800,22,Approved
2026-06-01,R007,P009,800,4,Approved
2026-06-01,R007,P010,4600,21,Approved
2026-06-01,R007,P011,500,3,Approved
2026-06-01,R007,P012,200,1,Approved
2026-06-01,R008,P001,1700,9,Approved
2026-06-01,R008,P002,1400,10,Approved
2026-06-01,R008,P003,2400,10,Approved
2026-06-01,R008,P004,5500,35,Approved
2026-06-01,R008,P005,1200,10,Approved
2026-06-01,R008,P006,400,3,Approved
2026-06-01,R008,P007,3000,18,Approved
2026-06-01,R008,P008,5200,25,Approved
2026-06-01,R008,P009,1400,8,Approved
2026-06-01,R008,P010,4000,18,Approved
2026-06-01,R008,P011,1200,7,Approved
2026-06-01,R008,P012,2900,18,Approved
2026-06-01,R009,P001,1200,6,Approved
2026-06-01,R009,P002,800,6,Approved
2026-06-01,R009,P003,3100,13,Approved
2026-06-01,R009,P004,3100,19,Approved
2026-06-01,R009,P005,800,7,Approved
2026-06-01,R009,P006,2800,21,Approved
2026-06-01,R009,P007,2500,14,Approved
2026-06-01,R009,P008,2900,14,Approved
2026-06-01,R009,P009,1000,6,Approved
2026-06-01,R009,P010,4000,18,Approved
2026-06-01,R009,P011,900,6,Approved
2026-06-01,R009,P012,1600,10,Approved
2026-06-01,R010,P001,3200,17,Approved
2026-06-01,R010,P002,1300,9,Approved
2026-06-01,R010,P003,3800,17,Approved
2026-06-01,R010,P004,900,6,Approved
2026-06-01,R010,P005,1200,10,Approved
2026-06-01,R010,P006,1500,12,Approved
2026-06-01,R010,P007,800,5,Approved
2026-06-01,R010,P008,4900,24,Approved
2026-06-01,R010,P009,2000,11,Approved
2026-06-01,R010,P010,3200,15,Approved
2026-06-01,R010,P011,1300,9,Approved
2026-06-01,R010,P012,3000,20,Approved
2026-06-01,R011,P001,1800,9,Approved
2026-06-01,R011,P002,1300,9,Approved
2026-06-01,R011,P003,2500,11,Approved
2026-06-01,R011,P004,3100,20,Approved
2026-06-01,R011,P005,2300,21,Approved
2026-06-01,R011,P006,700,5,Approved
2026-06-01,R011,P007,4200,25,Approved
2026-06-01,R011,P008,2300,11,Approved
2026-06-01,R011,P009,3000,17,Approved
2026-06-01,R011,P010,1900,8,Approved
2026-06-01,R011,P011,2300,15,Approved
2026-06-01,R011,P012,5300,34,Approved
2026-06-01,R012,P001,1700,9,Approved
2026-06-01,R012,P002,700,5,Approved
2026-06-01,R012,P003,700,3,Approved
2026-06-01,R012,P004,1300,8,Approved
2026-06-01,R012,P005,500,4,Approved
2026-06-01,R012,P006,300,3,Approved
2026-06-01,R012,P007,2800,15,Approved
2026-06-01,R012,P008,1900,9,Approved
2026-06-01,R012,P009,2100,11,Approved
2026-06-01,R012,P010,1700,7,Approved
2026-06-01,R012,P011,2600,16,Approved
2026-06-01,R012,P012,2300,15,Approved
2026-06-01,R013,P001,2200,12,Approved
2026-06-01,R013,P002,1300,9,Approved
2026-06-01,R013,P003,4900,22,Approved
2026-06-01,R013,P004,1600,10,Approved
2026-06-01,R013,P005,1400,12,Approved
2026-06-01,R013,P006,900,7,Approved
2026-06-01,R013,P007,2800,17,Approved
2026-06-01,R013,P008,4400,22,Approved
2026-06-01,R013,P009,2600,14,Approved
2026-06-01,R013,P010,1700,8,Approved
2026-06-01,R013,P011,1900,12,Approved
2026-06-01,R013,P012,500,3,Approved
2026-06-01,R015,P001,1700,9,Approved
2026-06-01,R015,P002,2600,19,Approved
2026-06-01,R015,P003,900,4,Approved
2026-06-01,R015,P004,600,4,Approved
2026-06-01,R015,P005,3000,26,Approved
2026-06-01,R015,P006,2400,18,Approved
2026-06-01,R015,P007,200,1,Approved
2026-06-01,R015,P008,1300,6,Approved
2026-06-01,R015,P009,2200,12,Approved
2026-06-01,R015,P010,3900,18,Approved
2026-06-01,R015,P011,3000,19,Approved
2026-06-01,R015,P012,1400,9,Approved
2026-06-01,R016,P001,6100,32,Approved
2026-06-01,R016,P002,1500,10,Approved
2026-06-01,R016,P003,2800,13,Approved
